DATE_OF_INTEREST,AS_OF,"Cases/day, 7 day avg",DEATH_COUNT,"Deaths/day, 7 day avg",HOSPITALIZED_CASE_COUNT,"Hospitalized/day, 7 day avg",NEW_COVID_CASE_COUNT
2020-04-15,2020-04-17 14:26:28,2656.285714285714,37.0,289.85714285714283,15.0,596.2857142857143,756
2020-04-16,2020-04-17 14:26:28,1996.142857142857,,270.0,,526.6666666666666,26
2020-03-02,2020-04-18 13:48:04,1.0,,,12.0,12.0,1
2020-03-03,2020-04-18 13:48:04,2.0,,,7.0,9.5,3
2020-03-04,2020-04-18 13:48:04,4.666666666666667,,,10.0,9.666666666666666,10
2020-03-05,2020-04-18 13:48:04,4.0,,,15.0,11.0,2
2020-03-06,2020-04-18 13:48:04,4.8,,,11.0,11.0,8
2020-03-07,2020-04-18 13:48:04,6.333333333333333,,,10.0,10.833333333333334,14
2020-03-08,2020-04-18 13:48:04,8.428571428571429,,,15.0,11.428571428571429,21
2020-03-09,2020-04-18 13:48:04,16.0,,,35.0,14.714285714285714,54
2020-03-10,2020-04-18 13:48:04,26.285714285714285,,,47.0,20.428571428571427,75
2020-03-11,2020-04-18 13:48:04,47.285714285714285,1.0,1.0,70.0,29.0,157
2020-03-12,2020-04-18 13:48:04,98.14285714285714,1.0,1.0,75.0,37.57142857142857,358
2020-03-13,2020-04-18 13:48:04,185.85714285714286,,1.0,138.0,55.714285714285715,622
2020-03-14,2020-04-18 13:48:04,276.0,2.0,1.3333333333333333,155.0,76.42857142857143,645
2020-03-15,2020-04-18 13:48:04,420.0,6.0,2.5,187.0,101.0,1029
2020-03-16,2020-04-18 13:48:04,713.2857142857143,9.0,3.8,303.0,139.28571428571428,2107
2020-03-17,2020-04-18 13:48:04,1044.2857142857142,7.0,4.333333333333333,341.0,181.28571428571428,2392
2020-03-18,2020-04-18 13:48:04,1440.4285714285713,21.0,7.666666666666667,442.0,234.42857142857142,2930
2020-03-19,2020-04-18 13:48:04,1912.0,25.0,11.666666666666666,537.0,300.42857142857144,3659
2020-03-20,2020-04-18 13:48:04,2388.8571428571427,46.0,16.571428571428573,633.0,371.14285714285717,3960
2020-03-21,2020-04-18 13:48:04,2667.0,40.0,22.0,669.0,444.57142857142856,2592
2020-03-22,2020-04-18 13:48:04,2883.285714285714,48.0,28.0,706.0,518.7142857142857,2543
2020-03-23,2020-04-18 13:48:04,3079.714285714286,81.0,38.285714285714285,1018.0,620.8571428571429,3482
2020-03-24,2020-04-18 13:48:04,3362.1428571428573,92.0,50.42857142857143,1130.0,733.5714285714286,4369
2020-03-25,2020-04-18 13:48:04,3616.0,120.0,64.57142857142857,1265.0,851.1428571428571,4707
2020-03-26,2020-04-18 13:48:04,3789.5714285714284,185.0,87.42857142857143,1368.0,969.8571428571429,4874
2020-03-27,2020-04-18 13:48:04,3933.0,205.0,110.14285714285714,1341.0,1071.0,4964
2020-03-28,2020-04-18 13:48:04,4041.285714285714,256.0,141.0,1261.0,1155.5714285714287,3350
2020-03-29,2020-04-18 13:48:04,4167.428571428572,274.0,173.28571428571428,1357.0,1248.5714285714287,3426
2020-03-30,2020-04-18 13:48:04,4524.142857142857,299.0,204.42857142857142,1632.0,1336.2857142857142,5979
2020-03-31,2020-04-18 13:48:04,4634.714285714285,356.0,242.14285714285714,1473.0,1385.2857142857142,5143
2020-04-01,2020-04-18 13:48:04,4661.571428571428,399.0,282.0,1440.0,1410.2857142857142,4895
2020-04-02,2020-04-18 13:48:04,4756.714285714285,431.0,317.14285714285717,1620.0,1446.2857142857142,5540
2020-04-03,2020-04-18 13:48:04,4818.857142857143,439.0,350.57142857142856,1625.0,1486.857142857143,5399
2020-04-04,2020-04-18 13:48:04,4865.857142857143,446.0,377.7142857142857,1366.0,1501.857142857143,3679
2020-04-05,2020-04-18 13:48:04,4886.0,500.0,410.0,1344.0,1500.0,3567
2020-04-06,2020-04-18 13:48:04,4909.428571428572,506.0,439.57142857142856,1611.0,1497.0,6143
2020-04-07,2020-04-18 13:48:04,4998.0,528.0,464.14285714285717,1368.0,1482.0,5763
2020-04-08,2020-04-18 13:48:04,5054.428571428572,454.0,472.0,1302.0,1462.2857142857142,5290
2020-04-09,2020-04-18 13:48:04,4942.857142857143,424.0,471.0,1015.0,1375.857142857143,4759
2020-04-10,2020-04-18 13:48:04,4757.857142857143,396.0,464.85714285714283,925.0,1275.857142857143,4104
2020-04-11,2020-04-18 13:48:04,4701.571428571428,381.0,455.57142857142856,694.0,1179.857142857143,3285
2020-04-12,2020-04-18 13:48:04,4534.857142857143,382.0,438.7142857142857,625.0,1077.142857142857,2400
2020-04-13,2020-04-18 13:48:04,4044.0,354.0,417.0,645.0,939.1428571428571,2707
2020-04-14,2020-04-18 13:48:04,3618.8571428571427,279.0,381.42857142857144,312.0,788.2857142857143,2787
2020-04-15,2020-04-18 13:48:04,3118.0,206.0,346.0,97.0,616.1428571428571,1784
2020-04-16,2020-04-18 13:48:04,2545.285714285714,119.0,302.42857142857144,31.0,475.57142857142856,750
2020-04-17,2020-04-18 13:48:04,1964.4285714285713,14.0,247.85714285714286,,400.6666666666667,38
2020-03-03,2020-04-19 13:25:22,1.0,,,7.0,7.0,1
2020-03-04,2020-04-19 13:25:22,3.0,,,10.0,8.5,5
2020-03-05,2020-04-19 13:25:22,3.0,,,15.0,10.666666666666666,3
2020-03-06,2020-04-19 13:25:22,4.0,,,11.0,10.75,7
2020-03-07,2020-04-19 13:25:22,4.6,,,10.0,10.6,7
2020-03-08,2020-04-19 13:25:22,7.333333333333333,,,15.0,11.333333333333334,21
2020-03-09,2020-04-19 13:25:22,14.428571428571429,,,36.0,14.857142857142858,57
2020-03-10,2020-04-19 13:25:22,24.285714285714285,,,47.0,20.571428571428573,70
2020-03-11,2020-04-19 13:25:22,45.714285714285715,1.0,1.0,70.0,29.142857142857142,155
2020-03-12,2020-04-19 13:25:22,96.42857142857143,1.0,1.0,76.0,37.857142857142854,358
2020-03-13,2020-04-19 13:25:22,184.28571428571428,,1.0,138.0,56.0,622
2020-03-14,2020-04-19 13:25:22,275.42857142857144,2.0,1.3333333333333333,155.0,76.71428571428571,645
2020-03-15,2020-04-19 13:25:22,419.7142857142857,6.0,2.5,187.0,101.28571428571429,1031
2020-03-16,2020-04-19 13:25:22,712.7142857142857,9.0,3.8,303.0,139.42857142857142,2108
2020-03-17,2020-04-19 13:25:22,1044.5714285714287,7.0,4.333333333333333,341.0,181.42857142857142,2393
2020-03-18,2020-04-19 13:25:22,1441.4285714285713,21.0,7.666666666666667,443.0,234.71428571428572,2933
2020-03-19,2020-04-19 13:25:22,1913.142857142857,25.0,11.666666666666666,537.0,300.57142857142856,3660
2020-03-20,2020-04-19 13:25:22,2389.8571428571427,46.0,16.571428571428573,633.0,371.2857142857143,3959
2020-03-21,2020-04-19 13:25:22,2668.285714285714,40.0,22.0,668.0,444.57142857142856,2594
2020-03-22,2020-04-19 13:25:22,2884.714285714286,48.0,28.0,707.0,518.8571428571429,2546
2020-03-23,2020-04-19 13:25:22,3081.4285714285716,81.0,38.285714285714285,1017.0,620.8571428571429,3485
2020-03-24,2020-04-19 13:25:22,3364.1428571428573,92.0,50.42857142857143,1129.0,733.4285714285714,4372
2020-03-25,2020-04-19 13:25:22,3618.0,120.0,64.57142857142857,1264.0,850.7142857142857,4710
2020-03-26,2020-04-19 13:25:22,3791.714285714286,185.0,87.42857142857143,1370.0,969.7142857142857,4876
2020-03-27,2020-04-19 13:25:22,3935.5714285714284,205.0,110.14285714285714,1343.0,1071.142857142857,4966
2020-03-28,2020-04-19 13:25:22,4044.8571428571427,256.0,141.0,1258.0,1155.4285714285713,3359
2020-03-29,2020-04-19 13:25:22,4170.571428571428,274.0,173.28571428571428,1357.0,1248.2857142857142,3426
2020-03-30,2020-04-19 13:25:22,4527.857142857143,300.0,204.57142857142858,1631.0,1336.0,5986
2020-03-31,2020-04-19 13:25:22,4638.285714285715,356.0,242.28571428571428,1471.0,1384.857142857143,5145
2020-04-01,2020-04-19 13:25:22,4665.857142857143,401.0,282.42857142857144,1442.0,1410.2857142857142,4903
2020-04-02,2020-04-19 13:25:22,4760.857142857143,433.0,317.85714285714283,1621.0,1446.142857142857,5541
2020-04-03,2020-04-19 13:25:22,4823.428571428572,441.0,351.57142857142856,1631.0,1487.2857142857142,5404
2020-04-04,2020-04-19 13:25:22,4869.571428571428,446.0,378.7142857142857,1365.0,1502.5714285714287,3682
2020-04-05,2020-04-19 13:25:22,4890.428571428572,504.0,411.57142857142856,1348.0,1501.2857142857142,3572
2020-04-06,2020-04-19 13:25:22,4914.571428571428,510.0,441.57142857142856,1622.0,1500.0,6155
2020-04-07,2020-04-19 13:25:22,5011.142857142857,529.0,466.2857142857143,1386.0,1487.857142857143,5821
2020-04-08,2020-04-19 13:25:22,5073.142857142857,459.0,474.57142857142856,1325.0,1471.142857142857,5337
2020-04-09,2020-04-19 13:25:22,4968.0,431.0,474.2857142857143,1051.0,1389.7142857142858,4805
2020-04-10,2020-04-19 13:25:22,4791.714285714285,412.0,470.14285714285717,961.0,1294.0,4170
2020-04-11,2020-04-19 13:25:22,4752.0,393.0,462.57142857142856,749.0,1206.0,3404
2020-04-12,2020-04-19 13:25:22,4603.0,402.0,448.0,714.0,1115.4285714285713,2529
2020-04-13,2020-04-19 13:25:22,4121.571428571428,385.0,430.14285714285717,804.0,998.5714285714286,2785
2020-04-14,2020-04-19 13:25:22,3758.1428571428573,311.0,399.0,663.0,895.2857142857143,3277
2020-04-15,2020-04-19 13:25:22,3387.8571428571427,261.0,370.7142857142857,540.0,783.1428571428571,2745
2020-04-16,2020-04-19 13:25:22,2926.1428571428573,196.0,337.14285714285717,218.0,664.1428571428571,1573
2020-04-17,2020-04-19 13:25:22,2410.4285714285716,94.0,291.7142857142857,29.0,531.0,560
2020-04-18,2020-04-19 13:25:22,1927.4285714285713,23.0,238.85714285714286,,494.6666666666667,23
2020-03-03,2020-04-20 14:30:15,1.0,,,7.0,7.0,1
2020-03-04,2020-04-20 14:30:15,3.0,,,10.0,8.5,5
2020-03-05,2020-04-20 14:30:15,3.0,,,15.0,10.666666666666666,3
2020-03-06,2020-04-20 14:30:15,4.0,,,11.0,10.75,7
2020-03-07,2020-04-20 14:30:15,4.6,,,10.0,10.6,7
2020-03-08,2020-04-20 14:30:15,7.333333333333333,,,15.0,11.333333333333334,21
2020-03-09,2020-04-20 14:30:15,14.428571428571429,,,36.0,14.857142857142858,57
2020-03-10,2020-04-20 14:30:15,24.285714285714285,,,47.0,20.571428571428573,70
2020-03-11,2020-04-20 14:30:15,45.42857142857143,1.0,1.0,70.0,29.142857142857142,153
2020-03-12,2020-04-20 14:30:15,95.71428571428571,1.0,1.0,76.0,37.857142857142854,355
2020-03-13,2020-04-20 14:30:15,182.71428571428572,,1.0,138.0,56.0,616
2020-03-14,2020-04-20 14:30:15,272.57142857142856,2.0,1.3333333333333333,155.0,76.71428571428571,636
2020-03-15,2020-04-20 14:30:15,415.7142857142857,6.0,2.5,187.0,101.28571428571429,1023
2020-03-16,2020-04-20 14:30:15,708.1428571428571,9.0,3.8,302.0,139.28571428571428,2104
2020-03-17,2020-04-20 14:30:15,1039.4285714285713,7.0,4.333333333333333,341.0,181.28571428571428,2389
2020-03-18,2020-04-20 14:30:15,1436.7142857142858,21.0,7.666666666666667,443.0,234.57142857142858,2934
2020-03-19,2020-04-20 14:30:15,1908.857142857143,25.0,11.666666666666666,537.0,300.42857142857144,3660
2020-03-20,2020-04-20 14:30:15,2386.5714285714284,46.0,16.571428571428573,632.0,371.0,3960
2020-03-21,2020-04-20 14:30:15,2666.285714285714,40.0,22.0,668.0,444.2857142857143,2594
2020-03-22,2020-04-20 14:30:15,2883.4285714285716,48.0,28.0,707.0,518.5714285714286,2543
2020-03-23,2020-04-20 14:30:15,3081.285714285714,81.0,38.285714285714285,1015.0,620.4285714285714,3489
2020-03-24,2020-04-20 14:30:15,3364.714285714286,92.0,50.42857142857143,1129.0,733.0,4373
2020-03-25,2020-04-20 14:30:15,3618.714285714286,120.0,64.57142857142857,1264.0,850.2857142857143,4712
2020-03-26,2020-04-20 14:30:15,3792.8571428571427,185.0,87.42857142857143,1370.0,969.2857142857143,4879
2020-03-27,2020-04-20 14:30:15,3937.1428571428573,206.0,110.28571428571429,1344.0,1071.0,4970
2020-03-28,2020-04-20 14:30:15,4047.0,256.0,141.14285714285714,1258.0,1155.2857142857142,3363
2020-03-29,2020-04-20 14:30:15,4173.0,274.0,173.42857142857142,1358.0,1248.2857142857142,3425
2020-03-30,2020-04-20 14:30:15,4529.857142857143,300.0,204.71428571428572,1632.0,1336.4285714285713,5987
2020-03-31,2020-04-20 14:30:15,4640.571428571428,358.0,242.71428571428572,1469.0,1385.0,5148
2020-04-01,2020-04-20 14:30:15,4668.857142857143,401.0,282.85714285714283,1445.0,1410.857142857143,4910
2020-04-02,2020-04-20 14:30:15,4763.571428571428,435.0,318.57142857142856,1620.0,1446.5714285714287,5542
2020-04-03,2020-04-20 14:30:15,4826.571428571428,441.0,352.14285714285717,1631.0,1487.5714285714287,5411
2020-04-04,2020-04-20 14:30:15,4872.714285714285,450.0,379.85714285714283,1364.0,1502.7142857142858,3686
2020-04-05,2020-04-20 14:30:15,4894.0,506.0,413.0,1347.0,1501.142857142857,3574
2020-04-06,2020-04-20 14:30:15,4918.0,513.0,443.42857142857144,1623.0,1499.857142857143,6155
2020-04-07,2020-04-20 14:30:15,5015.428571428572,533.0,468.42857142857144,1385.0,1487.857142857143,5830
2020-04-08,2020-04-20 14:30:15,5077.0,459.0,476.7142857142857,1324.0,1470.5714285714287,5341
2020-04-09,2020-04-20 14:30:15,4974.714285714285,436.0,476.85714285714283,1051.0,1389.2857142857142,4826
2020-04-10,2020-04-20 14:30:15,4799.142857142857,417.0,473.42857142857144,962.0,1293.7142857142858,4182
2020-04-11,2020-04-20 14:30:15,4767.857142857143,401.0,466.42857142857144,748.0,1205.7142857142858,3467
2020-04-12,2020-04-20 14:30:15,4628.714285714285,409.0,452.57142857142856,715.0,1115.4285714285713,2600
2020-04-13,2020-04-20 14:30:15,4174.285714285715,393.0,435.42857142857144,803.0,998.2857142857143,2974
2020-04-14,2020-04-20 14:30:15,3853.714285714286,326.0,405.85714285714283,663.0,895.1428571428571,3586
2020-04-15,2020-04-20 14:30:15,3521.4285714285716,280.0,380.2857142857143,541.0,783.2857142857143,3015
2020-04-16,2020-04-20 14:30:15,3133.0,226.0,350.2857142857143,221.0,664.7142857142857,2107
2020-04-17,2020-04-20 14:30:15,2734.0,175.0,315.7142857142857,86.0,539.5714285714286,1389
2020-04-18,2020-04-20 14:30:15,2292.5714285714284,99.0,272.57142857142856,18.0,435.2857142857143,377
2020-04-19,2020-04-20 14:30:15,1922.2857142857142,18.0,216.71428571428572,,388.6666666666667,8
2020-03-03,2020-04-21 12:57:29,1.0,,,6.0,6.0,1
2020-03-04,2020-04-21 12:57:29,3.0,,,10.0,8.0,5
2020-03-05,2020-04-21 12:57:29,3.0,,,15.0,10.333333333333334,3
2020-03-06,2020-04-21 12:57:29,4.0,,,11.0,10.5,7
2020-03-07,2020-04-21 12:57:29,4.6,,,10.0,10.4,7
2020-03-08,2020-04-21 12:57:29,7.333333333333333,,,15.0,11.166666666666666,21
2020-03-09,2020-04-21 12:57:29,14.428571428571429,,,36.0,14.714285714285714,57
2020-03-10,2020-04-21 12:57:29,24.285714285714285,,,47.0,20.571428571428573,70
2020-03-11,2020-04-21 12:57:29,45.42857142857143,1.0,1.0,71.0,29.285714285714285,153
2020-03-12,2020-04-21 12:57:29,95.71428571428571,1.0,1.0,76.0,38.0,355
2020-03-13,2020-04-21 12:57:29,182.71428571428572,,1.0,138.0,56.142857142857146,616
2020-03-14,2020-04-21 12:57:29,272.57142857142856,2.0,1.3333333333333333,155.0,76.85714285714286,636
2020-03-15,2020-04-21 12:57:29,415.7142857142857,6.0,2.5,187.0,101.42857142857143,1023
2020-03-16,2020-04-21 12:57:29,708.1428571428571,9.0,3.8,301.0,139.28571428571428,2104
2020-03-17,2020-04-21 12:57:29,1039.5714285714287,7.0,4.333333333333333,342.0,181.42857142857142,2390
2020-03-18,2020-04-21 12:57:29,1436.857142857143,21.0,7.666666666666667,443.0,234.57142857142858,2934
2020-03-19,2020-04-21 12:57:29,1909.0,25.0,11.666666666666666,537.0,300.42857142857144,3660
2020-03-20,2020-04-21 12:57:29,2386.714285714286,46.0,16.571428571428573,632.0,371.0,3960
2020-03-21,2020-04-21 12:57:29,2666.4285714285716,41.0,22.142857142857142,668.0,444.2857142857143,2594
2020-03-22,2020-04-21 12:57:29,2883.5714285714284,48.0,28.142857142857142,706.0,518.4285714285714,2543
2020-03-23,2020-04-21 12:57:29,3081.4285714285716,81.0,38.42857142857143,1015.0,620.4285714285714,3489
2020-03-24,2020-04-21 12:57:29,3364.714285714286,92.0,50.57142857142857,1129.0,732.8571428571429,4373
2020-03-25,2020-04-21 12:57:29,3618.5714285714284,120.0,64.71428571428571,1261.0,849.7142857142857,4711
2020-03-26,2020-04-21 12:57:29,3792.714285714286,185.0,87.57142857142857,1368.0,968.4285714285714,4879
2020-03-27,2020-04-21 12:57:29,3937.4285714285716,206.0,110.42857142857143,1338.0,1069.2857142857142,4973
2020-03-28,2020-04-21 12:57:29,4047.5714285714284,260.0,141.71428571428572,1257.0,1153.4285714285713,3365
2020-03-29,2020-04-21 12:57:29,4173.428571428572,276.0,174.28571428571428,1358.0,1246.5714285714287,3424
2020-03-30,2020-04-21 12:57:29,4530.285714285715,300.0,205.57142857142858,1629.0,1334.2857142857142,5987
2020-03-31,2020-04-21 12:57:29,4641.0,360.0,243.85714285714286,1464.0,1382.142857142857,5148
2020-04-01,2020-04-21 12:57:29,4670.142857142857,401.0,284.0,1442.0,1408.0,4915
2020-04-02,2020-04-21 12:57:29,4765.571428571428,438.0,320.14285714285717,1615.0,1443.2857142857142,5547
2020-04-03,2020-04-21 12:57:29,4828.571428571428,444.0,354.14285714285717,1628.0,1484.7142857142858,5414
2020-04-04,2020-04-21 12:57:29,4874.857142857143,453.0,381.7142857142857,1362.0,1499.7142857142858,3689
2020-04-05,2020-04-21 12:57:29,4896.428571428572,511.0,415.2857142857143,1348.0,1498.2857142857142,3575
2020-04-06,2020-04-21 12:57:29,4921.285714285715,517.0,446.2857142857143,1627.0,1498.0,6161
2020-04-07,2020-04-21 12:57:29,5019.285714285715,538.0,471.7142857142857,1383.0,1486.4285714285713,5834
2020-04-08,2020-04-21 12:57:29,5080.428571428572,462.0,480.42857142857144,1320.0,1469.0,5343
2020-04-09,2020-04-21 12:57:29,4977.428571428572,450.0,482.14285714285717,1069.0,1391.0,4826
2020-04-10,2020-04-21 12:57:29,4801.428571428572,429.0,480.0,986.0,1299.2857142857142,4182
2020-04-11,2020-04-21 12:57:29,4772.714285714285,423.0,475.7142857142857,760.0,1213.2857142857142,3488
2020-04-12,2020-04-21 12:57:29,4634.714285714285,423.0,463.14285714285717,748.0,1127.5714285714287,2609
2020-04-13,2020-04-21 12:57:29,4184.428571428572,418.0,449.0,870.0,1019.4285714285714,3009
2020-04-14,2020-04-21 12:57:29,3888.4285714285716,350.0,422.14285714285717,775.0,932.5714285714286,3762
2020-04-15,2020-04-21 12:57:29,3586.1428571428573,298.0,398.7142857142857,622.0,832.8571428571429,3227
2020-04-16,2020-04-21 12:57:29,3248.1428571428573,251.0,370.2857142857143,458.0,745.5714285714286,2460
2020-04-17,2020-04-21 12:57:29,2958.5714285714284,223.0,340.85714285714283,383.0,659.4285714285714,2155
2020-04-18,2020-04-21 12:57:29,2575.714285714286,178.0,305.85714285714283,150.0,572.2857142857143,808
2020-04-19,2020-04-21 12:57:29,2254.1428571428573,90.0,258.2857142857143,14.0,467.42857142857144,358
2020-04-20,2020-04-21 12:57:29,1827.2857142857142,12.0,200.28571428571428,,400.3333333333333,21
